"","ModMeanVal","ModMinVal","ModMaxVal","Age","AncVal","MCCAbsRateMean","MCCAbsRateMin","MCCAbsRateMax","MeanAbsRate_Mean","MeanLower95Rate","MeanUpper95Rate","MinAbsRate_Mean","MinLower95Rate","MinUpper95Rate","MaxAbsRate_Mean","MaxLower95Rate","MaxUpper95Rate"
"A_97.5_22",-19.766667175293,-19.766667175293,-19.766667175293,18.001933484,-4.69636765094537,0.83714893945931,0.83714893945931,0.83714893945931,0.924026515345587,0.453075156811214,1.56482727617329,0.924026515345587,0.453075156811214,1.56482727617329,0.924026515345587,0.453075156811214,1.56482727617329
"A_97.5_25",-23.766667175293,-23.766667175293,-23.766667175293,36.105559681,-19.4075214557748,0.120733365111418,0.120733365111418,0.120733365111418,0.130532833892487,0.0639150985373255,0.201464661947607,0.130532833892487,0.0639150985373255,0.201464661947607,0.130532833892487,0.0639150985373255,0.201464661947607
"A_97.5_26",-13.1500002861023,-23.866667175293,-2.43333339691162,29.314028561,-13.9234524940424,0.0263850533655127,0.33919645880673,0.391966565537755,0.055746839282903,1.37485204136689e-05,0.135927541060642,0.352377682982759,0.125856127549948,0.653861628409289,0.418194164736799,0.240518950555422,0.65317407463323
"A_97.5_28",-22.811110941569,-22.933332824707,-22.566667175293,9.89882831400001,-20.6763539251179,0.215657545391704,0.228004651459312,0.190963333256487,0.255655441549815,0.0788684020467641,0.501207179906128,0.269162703200193,0.0885151172927149,0.527721302784511,0.228654564812616,0.0743119831181142,0.464930791916061
"A_97.5_29",-20.9916664123535,-22.133332824707,-17.566667175293,25.949119321,-17.7058499443036,0.126625355851316,0.170621701092581,0.00536367987247992,0.165185105948935,0.069711415421215,0.308450696766075,0.214476105403782,0.0953771748691959,0.396301694830133,0.0226504905981381,1.51261538871797e-05,0.0814173184568793
"A_97.5_30",-25.4749996185303,-32.9,-16.4,12.920922647,-21.5325068505031,0.305124709414042,0.879774104377616,0.397224485489415,0.302971647292094,0.143668568540949,0.503283047401127,0.96457913336949,0.458744068982656,1.67044248120622,0.505659649044718,0.172464235213488,0.933054502442695
"A_97.5_31",-1.4,-1.4,-1.4,29.314028561,-13.9234524940424,0.427217039376973,0.427217039376973,0.427217039376973,0.447171326042844,0.249123968767952,0.684952763560656,0.447171326042844,0.249123968767952,0.684952763560656,0.447171326042844,0.249123968767952,0.684952763560656
"A_97.5_32",-9.96666698455812,-24.366667175293,4.43333320617676,18.461069059,-5.36007240235227,0.249530217750856,1.02955006084411,0.530489625342397,0.263496158298115,0.102185271244804,0.477870977232556,1.01938687338732,0.382667796128824,1.73889773975621,0.492394556791089,0.178611527977185,0.880238159752751
"A_97.5_33",4.43333320617676,4.43333320617676,4.43333320617676,14.400989237,-1.48049684780822,0.410654431904634,0.410654431904634,0.410654431904634,0.451421967115066,0.171007265714111,0.788238477440364,0.451421967115066,0.171007265714111,0.788238477440364,0.451421967115066,0.171007265714111,0.788238477440364
"A_97.5_35",-9.5,-9.5,-9.5,23.671149091,-19.684883708162,0.430265707381076,0.430265707381076,0.430265707381076,0.435600571006248,0.170419639570801,0.814464031261636,0.435600571006248,0.170419639570801,0.814464031261636,0.435600571006248,0.170419639570801,0.814464031261636
"A_97.5_37",7.6,7.6,7.6,9.21097678999999,8.46913454247051,0.0943585639488417,0.0943585639488417,0.0943585639488417,0.174880074262881,8.57339817169963e-05,0.530952723253991,0.174880074262881,8.57339817169963e-05,0.530952723253991,0.174880074262881,8.57339817169963e-05,0.530952723253991
"A_97.5_38",-23.466667175293,-23.466667175293,-23.466667175293,21.814727142,-18.6145832351917,0.222422398800467,0.222422398800467,0.222422398800467,0.241477340225735,0.113020636232656,0.431315411036379,0.241477340225735,0.113020636232656,0.431315411036379,0.241477340225735,0.113020636232656,0.431315411036379
"A_97.5_39",14.133332824707,14.133332824707,14.133332824707,9.21097678999999,8.46913454247051,0.614940023341053,0.614940023341053,0.614940023341053,0.713605962444402,0.333998840772571,1.25903380718453,0.713605962444402,0.333998840772571,1.25903380718453,0.713605962444402,0.333998840772571,1.25903380718453
"A_97.5_40",-14.4,-14.4,-14.4,21.814727142,-18.6145832351917,0.193198989277172,0.193198989277172,0.193198989277172,0.21250199870809,0.0759875832922603,0.389600713660278,0.21250199870809,0.0759875832922603,0.389600713660278,0.21250199870809,0.0759875832922603,0.389600713660278
"A_97.5_43",10.8,10.8,10.8,21.25149071,-3.05689873051993,0.652043610474793,0.652043610474793,0.652043610474793,0.681566307884322,0.358113955472535,1.13040917700118,0.681566307884322,0.358113955472535,1.13040917700118,0.681566307884322,0.358113955472535,1.13040917700118
"A_97.5_46",-22.566667175293,-22.566667175293,-22.566667175293,17.780809054,-21.9702473651718,0.0335428949441989,0.0335428949441989,0.0335428949441989,0.0425321375644677,0.000324627237477747,0.0868792247485646,0.0425321375644677,0.000324627237477747,0.0868792247485646,0.0425321375644677,0.000324627237477747,0.0868792247485646
"A_97.5_47",-24.366667175293,-24.366667175293,-24.366667175293,50.58225703,-17.7760152190211,0.130295727064195,0.130295727064195,0.130295727064195,0.143301750514396,0.0830944734731169,0.216735706312101,0.143301750514396,0.0830944734731169,0.216735706312101,0.143301750514396,0.0830944734731169,0.216735706312101
"A_97.5_48",-22.566667175293,-22.566667175293,-22.566667175293,12.70249145,-22.1232192154355,0.0349103135871459,0.0349103135871459,0.0349103135871459,0.0487451324533994,0.000152527456643617,0.108871258140944,0.0487451324533994,0.000152527456643617,0.108871258140944,0.0487451324533994,0.000152527456643617,0.108871258140944
"A_97.5_49",-34.2,-34.2,-34.2,14.701264098,-23.7444000852802,0.711204141699777,0.711204141699777,0.711204141699777,0.756862759048028,0.309235586830052,1.41009890233936,0.756862759048028,0.309235586830052,1.41009890233936,0.756862759048028,0.309235586830052,1.41009890233936
"A_97.5_62",-6,-6,-6,18.461069059,-5.36007240235227,0.034663626228935,0.034663626228935,0.034663626228935,0.0743472280596659,9.84394953564114e-05,0.186312852571688,0.0743472280596659,9.84394953564114e-05,0.186312852571688,0.0743472280596659,9.84394953564114e-05,0.186312852571688
"A_97.5_64",-26.7,-26.7,-26.7,32.14425534,-9.73205830951942,0.527868557258685,0.527868557258685,0.527868557258685,0.508687175540612,0.215379454315107,0.891553640911001,0.508687175540612,0.215379454315107,0.891553640911001,0.508687175540612,0.215379454315107,0.891553640911001
"A_97.5_65",-12.7333335876465,-12.7333335876465,-12.7333335876465,25.949119321,-17.7058499443036,0.191625630725471,0.191625630725471,0.191625630725471,0.19119328916023,0.0870116313611745,0.340503658243631,0.19119328916023,0.0870116313611745,0.340503658243631,0.19119328916023,0.0870116313611745,0.340503658243631
"A_97.5_68",-23.566667175293,-23.566667175293,-23.566667175293,15.055991361,-22.3945165669941,0.0778527683892794,0.0778527683892794,0.0778527683892794,0.0933843351018193,0.0488979839682661,0.153909320190367,0.0933843351018193,0.0488979839682661,0.153909320190367,0.0933843351018193,0.0488979839682661,0.153909320190367
"A_97.5_70",-23.566667175293,-23.566667175293,-23.566667175293,15.055991361,-22.3945165669941,0.0778527683892794,0.0778527683892794,0.0778527683892794,0.0920750955066428,0.0488979839682661,0.15062508198615,0.0920750955066428,0.0488979839682661,0.15062508198615,0.0920750955066428,0.0488979839682661,0.15062508198615
"A_97.5_72",-46.5333343505859,-46.5333343505859,-46.5333343505859,41.152354061,-16.2625666670006,0.735578033730831,0.73557803373083,0.73557803373083,0.770925012129985,0.385478674740786,1.22066236039663,0.770925012129985,0.385478674740786,1.22066236039663,0.770925012129985,0.385478674740786,1.22066236039663
"I_97.5_1",-20.8575757529519,-40.5666656494141,16.566667175293,11.389449832,-20.4044455843795,0.039785079635651,1.77025408272017,3.24608416604969,0.0832769549769909,0.000733517330001188,0.198771518459634,2.04325715881666,0.761104407072779,3.77028748555918,3.72263100412758,1.05645044841006,7.35622554541432
"I_97.5_2",2.6,2.6,2.6,52.56893601,-5.68256931560493,0.157556343046954,0.157556343046954,0.157556343046954,0.191986646642662,0.0859174123893344,0.345899960575906,0.191986646642662,0.0859174123893344,0.345899960575906,0.191986646642662,0.0859174123893344,0.345899960575906
"I_97.5_3",0.18333320617676,-4.06666679382324,4.43333320617676,36.377216747,-3.44529475633125,0.0997500162737784,0.0170813518201123,0.216581384367669,0.114648487381829,0.0287768012159597,0.22194066920699,0.0363051128007745,2.92621684507734e-05,0.114596538929915,0.230138273740879,0.116692987688745,0.389969337001212
"I_97.5_4",-19.4777778625488,-27.8,-12.0666664123535,24.849978592,-15.8953031012368,0.144164098494046,0.479062662154394,0.154070019606208,0.172181947457628,0.0528801779666275,0.32550134557041,0.534940507592409,0.283274755706709,0.822256333547076,0.15429685554973,5.9449415757765e-05,0.394377397291474
"I_97.5_6",-1.72222226460775,-5.3,4.43333320617676,40.048744197,-4.60671417730677,0.0720245283724799,0.0173110502362561,0.225726113633314,0.106667270976889,0.02350686331294,0.213744064325495,0.0321797490770782,1.01952064690821e-05,0.101075285751306,0.270433400150134,0.116644150991124,0.43477617038274
"I_97.5_8",4.43333320617676,4.43333320617676,4.43333320617676,36.377216747,-3.44529475633125,0.216581384367669,0.216581384367669,0.216581384367669,0.220954700114342,0.111585708703258,0.363863571862182,0.220954700114342,0.111585708703258,0.363863571862182,0.220954700114342,0.111585708703258,0.363863571862182
"I_97.5_11",-2.2,-2.2,-2.2,15.25131929,-5.2125557589311,0.197527551659506,0.197527551659506,0.197527551659506,0.205560577917501,0.0941878245913118,0.374470877296713,0.205560577917501,0.0941878245913118,0.374470877296713,0.205560577917501,0.0941878245913118,0.374470877296713
"I_97.5_12",-23.766667175293,-23.766667175293,-23.766667175293,11.389449832,-20.4044455843795,0.295204916875521,0.295204916875521,0.295204916875521,0.347538710705026,0.173701574159364,0.543463004921424,0.347538710705026,0.173701574159364,0.543463004921424,0.347538710705026,0.173701574159364,0.543463004921424
"I_97.5_13",-13.766667175293,-13.766667175293,-13.766667175293,32.96695621,-7.87464103161769,0.178725209150126,0.178725209150126,0.178725209150126,0.1966638013988,0.0951508730575162,0.331198755593593,0.1966638013988,0.0951508730575162,0.331198755593593,0.1966638013988,0.0951508730575162,0.331198755593593
"I_97.5_16",-5.93333320617676,-5.93333320617676,-5.93333320617676,15.25131929,-5.2125557589311,0.0472600063994634,0.0472600063994634,0.0472600063994634,0.0517592735530818,0.000141017128848053,0.1413118346983,0.0517592735530818,0.000141017128848053,0.1413118346983,0.0517592735530818,0.000141017128848053,0.1413118346983
"G_97.5_1",5.63333330154419,0.833333301544189,13.4,16.688376425,9.14747588672853,0.210574264127934,0.498199607526191,0.254819522581057,0.245085943479902,0.0350037710789043,0.590706759530523,0.576507129406079,0.143703561726314,1.29924208706048,0.291171949831676,0.118018766953637,0.553699040462752
"G_97.5_3",-0.626666584014886,-5.9,13.166667175293,9.97839808500001,2.3200564743044,0.295310232486008,0.823785181176643,1.08700921817238,0.35015243486142,0.0751630531414816,0.759851863449817,0.978416409691173,0.225666356638809,2.05590520701902,1.29318281633041,0.318504885761114,2.67141153391211
"G_97.5_5",5.33333349227905,0.833333301544189,8.53333358764648,10.159042014,4.46055481647496,0.0859115135660752,0.35704365725943,0.400901853300625,0.0997772305623323,0.0202054257016978,0.225763955582588,0.412490381038398,0.109033081749628,0.870851019861877,0.464056416450164,0.120410547804215,0.994156007057756
"G_97.5_7",3.31666665077209,0.833333301544189,5.8,10.159042014,4.46055481647496,0.112598034748404,0.35704365725943,0.131847587762623,0.129794561105627,0.0321662175814465,0.262763110199744,0.412490381038398,0.109033081749628,0.870851019861877,0.152901258827146,0.0318816616570896,0.334985396075242
"G_97.5_8",5.31666660308838,1.43333330154419,11.3,42.94213548,5.46918681520078,0.00355176123421802,0.0939835308268789,0.135783028012542,0.012594860844643,4.0398184942578e-07,0.0333673062853445,0.102461070594165,0.0415082065109146,0.187553933250806,0.145097173108155,0.0805818589724251,0.23437740091345
"G_97.5_9",-1.88333328962326,-3.83333320617676,0.433333349227905,23.383270245,1.46939493952892,0.14338149429159,0.226774445582074,0.0443078140673052,0.157704436943632,0.0726015920783432,0.277916119297175,0.25051570957112,0.106971167576613,0.445074825426509,0.0474414686326172,0.0156102121604643,0.0845154069905188
"G_97.5_10",14.616667175293,14.266667175293,14.966667175293,16.688376425,9.14747588672853,0.327724588017523,0.306751906728067,0.34869726930698,0.375178049438563,0.148870176434044,0.725677331860527,0.351011921298113,0.140895255261801,0.678933208837068,0.399344177579014,0.156845097606286,0.778252198536392
"G_97.5_13",8.53333358764648,8.53333358764648,8.53333358764648,40.154318814,5.26102440727108,0.0814933306559914,0.0814933306559914,0.0814933306559914,0.0862200637371727,0.0464378078376458,0.139186386158274,0.0862200637371727,0.0464378078376458,0.139186386158274,0.0862200637371727,0.0464378078376458,0.139186386158274
"G_97.5_14",8.33333358764648,8.33333358764648,8.33333358764648,84.79894173,0.197229181104552,0.0959458248010606,0.0959458248010606,0.0959458248010606,0.094703907954083,0.0505668510876419,0.150206177713813,0.094703907954083,0.0505668510876419,0.150206177713813,0.094703907954083,0.0505668510876419,0.150206177713813
"G_97.5_15",7.38333339691162,3.36666679382324,11.4,42.94213548,5.46918681520078,0.0445750207882032,0.0489617015520054,0.138111743128412,0.0466148694678091,0.0209264689150357,0.0797095171340225,0.0543056987242607,0.00837424919740747,0.106682604886413,0.147433734926634,0.0828721260040939,0.23770608986395
"G_97.5_17",5.63333320617676,5.63333320617676,5.63333320617676,36.305359744,5.13891742892671,0.0136182585914676,0.0136182585914676,0.0136182585914676,0.0169192066950068,8.0417151228241e-05,0.0421057265061062,0.0169192066950068,8.0417151228241e-05,0.0421057265061062,0.0169192066950068,8.0417151228241e-05,0.0421057265061062
"G_97.5_18",5.9,5.9,5.9,9.97839808500001,2.3200564743044,0.358769363098185,0.358769363098185,0.358769363098185,0.42743342345581,0.110108366390855,0.862434541818468,0.42743342345581,0.110108366390855,0.862434541818468,0.42743342345581,0.110108366390855,0.862434541818468
"G_97.5_20",5.9,5.9,5.9,9.00143817400001,5.79229814334956,0.011964960994958,0.011964960994958,0.011964960994958,0.0157860813556627,0.00361094014730418,0.0371927539827848,0.0157860813556627,0.00361094014730418,0.0371927539827848,0.0157860813556627,0.00361094014730418,0.0371927539827848
"G_97.5_21",5.9,5.9,5.9,9.00143817400001,5.79229814334956,0.011964960994958,0.011964960994958,0.011964960994958,0.0161459946277085,0.00419103451802353,0.0383160761368853,0.0161459946277085,0.00419103451802353,0.0383160761368853,0.0161459946277085,0.00419103451802353,0.0383160761368853
"S_97.5_1",-15.9045528617138,-46.2333343505859,14.2,15.723396539,-11.3073442039738,0.292380125778623,2.22127515896342,1.62225408108903,0.287489893093712,0.104626696811673,0.499368655427645,2.35971112337755,1.15214769066477,3.88211177729433,1.76941086274887,0.942981763208407,2.90354424263365
"S_97.5_2",-20.2429629694886,-43.2333343505859,6.76666641235352,86.68241125,-11.7371698887146,0.0981259399469457,0.363351272855498,0.213467023289205,0.096132575317137,0.0534506123785316,0.146743718099755,0.404827120834434,0.228278725089239,0.618248148217319,0.266529041949022,0.118405461099338,0.442937823633447
"S_97.5_3",-9.40392164342543,-27.8333343505859,-4.6,28.081076908,-14.8452922727847,0.193773573826474,0.462519372756003,0.364846843529205,0.243305810006572,0.0711162348899445,0.551975071361345,0.495555114505525,0.24406419735292,0.791338853806935,0.435901745815525,0.169386204460155,0.90882854323175
"S_97.5_4",-14.7027777353923,-35.6,17.9,49.847687378,-14.0878928027494,0.0123352750144688,0.431556774823316,0.641712674856549,0.0143245975169956,6.15586722560616e-05,0.040629858056253,0.452724030354567,0.241786859905388,0.673103470427299,0.675763647441357,0.371306769891857,1.03977917736096
"S_97.5_6",-6.51666660308838,-7.16666641235352,-5.86666679382324,19.526636808,-12.2773323973317,0.29501577004204,0.261727917368975,0.328303622715104,0.348386904393193,0.164837865898261,0.561468738965726,0.306916672102785,0.141268226095608,0.495028478592879,0.389857136683602,0.182231269277551,0.622609476118868
"S_97.5_7",-23.766667175293,-23.766667175293,-23.766667175293,14.425143196,-23.1456731606306,0.0430494176885984,0.0430494176885984,0.0430494176885984,0.0537804404498899,0.0240770240154326,0.0937304814136087,0.0537804404498899,0.0240770240154326,0.0937304814136087,0.0537804404498899,0.0240770240154326,0.0937304814136087
"S_97.5_8",-2.7,-3.06666660308838,-2.33333339691162,15.723396539,-11.3073442039738,0.547422701108144,0.524102892173801,0.570742510042486,0.538423549598493,0.269455857516532,0.881828990656899,0.516946229068276,0.257642164118408,0.849388505751667,0.559900870128709,0.281095805513494,0.921437384614316
"S_97.5_9",-35.2,-35.2,-35.2,25.335888649,-15.4727598543891,0.778628309387898,0.778628309387898,0.778628309387898,0.866858276140477,0.418444180574324,1.42504488394276,0.866858276140477,0.418444180574324,1.42504488394276,0.866858276140477,0.418444180574324,1.42504488394276
"S_97.5_10",-23.766667175293,-23.766667175293,-23.766667175293,34.246940968,-20.6063859303289,0.0922792271554123,0.0922792271554123,0.0922792271554123,0.102525010058028,0.0517269787295998,0.173818404889119,0.102525010058028,0.0517269787295998,0.173818404889119,0.102525010058028,0.0517269787295998,0.173818404889119
"S_97.5_12",-3.73333320617676,-3.73333320617676,-3.73333320617676,63.779667928,-13.7997463915746,0.157831069248615,0.157831069248615,0.157831069248615,0.173582493673355,0.069359714377417,0.294199009116534,0.173582493673355,0.069359714377417,0.294199009116534,0.173582493673355,0.069359714377417,0.294199009116534
"S_97.5_21",-23.766667175293,-23.766667175293,-23.766667175293,18.265043528,-22.8150622139433,0.0520997915986833,0.0520997915986833,0.0520997915986833,0.0566179881310159,0.0255629624362903,0.102959513786644,0.0566179881310159,0.0255629624362903,0.102959513786644,0.0566179881310159,0.0255629624362903,0.102959513786644
"S_97.5_22",-23.766667175293,-23.766667175293,-23.766667175293,14.425143196,-23.1456731606306,0.0430494176885984,0.0430494176885984,0.0430494176885984,0.0530591629805501,0.0255629624362903,0.0954479738495828,0.0530591629805501,0.0255629624362903,0.0954479738495828,0.0530591629805501,0.0255629624362903,0.0954479738495828
